Oui	INT	oui
-ce	PRO:DEM	ce
donc	ADV	donc
là	ADV	là
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Tout	NAM	Tout
le	DET:ART	le
progrès	NOM	progrès
qu'	KON	que
Achille	NAM	Achille
avait	VER:impf	avoir
fait	VER:pper	faire
dans	PRP	dans
votre	DET:POS	votre
âme	NOM	âme
?	SENT	?
Ah	INT	ah
,	PUN	,
cruel	ADJ	cruel
!	SENT	!
cet	PRO:DEM	ce
amour	NOM	amour
dont	PRO:REL	dont
vous	PRO:PER	vous
voulez	VER:pres	vouloir
douter	VER:infi	douter
,	PUN	,
Ai	VER:pres	avoir
-je	PRO:PER	je
attendu	VER:pper	attendre
si	ADV	si
tard	ADV	tard
pour	PRP	pour
le	PRO:PER	le
faire	VER:infi	faire
éclater	VER:infi	éclater
?	SENT	?
Vous	PRO:PER	vous
voyez	VER:pres	voir
de	PRP	de
quel	PRO:REL	quel
oeil	NOM	œil
,	PUN	,
et	KON	et
comme	ADV	comme
indifférente	ADJ	indifférent
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
reçu	VER:pper	recevoir
de	PRP	de
ma	DET:POS	mon
mort	NOM	mort
la	DET:ART	le
nouvelle	ADJ	nouveau
sanglante	ADJ	sanglant
.	SENT	.
Je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
ai	VER:pres	avoir
point	ADV	point
pâli	VER:pper	pâlir
.	SENT	.
Que	KON	que
n'	ADV	ne
avez	VER:pres	avoir
-vous	PRO:PER	vous
pu	VER:pper	pouvoir
voir	VER:infi	voir
À	PRP	à
quel	PRO:REL	quel
excès	NOM	excès
tantôt	ADV	tantôt
allait	VER:impf	aller
mon	DET:POS	mon
désespoir	NOM	désespoir
,	PUN	,
Quand	NAM	Quand
presque	ADV	presque
en	PRP	en
arrivant	VER:ppre	arriver
un	DET:ART	un
récit	NOM	récit
peu	ADV	peu
fidèle	ADJ	fidèle
M'	NAM	M'
a	VER:pres	avoir
de	PRP	de
votre	DET:POS	votre
inconstance	NOM	inconstance
annoncé	VER:pper	annoncer
la	DET:ART	le
nouvelle	ADJ	nouveau
!	SENT	!
Qui	PRO	qui
sait	VER:pres	savoir
même	ADV	même
,	PUN	,
qui	PRO:REL	qui
sait	VER:pres	savoir
si	ADV	si
le	DET:ART	le
ciel	NOM	ciel
irrité	VER:pper	irriter
A	PRP	à
pu	VER:pper	pouvoir
souffrir	VER:infi	souffrir
l'	DET:ART	le
excès	NOM	excès
de	PRP	de
ma	DET:POS	mon
félicité	NOM	félicité
?	SENT	?
Hélas	INT	hélas
!	SENT	!
il	PRO:PER	il
me	PRO:PER	me
semblait	VER:impf	sembler
qu'	KON	que
une	DET:ART	un
flamme	NOM	flamme
si	ADV	si
belle	ADJ	beau
M'	NOM	M'
élevait	VER:impf	élever
au-dessus	ADV	au-dessus
du	PRP:det	du
sort	NOM	sort
d'	PRP	de
une	DET:ART	un
mortelle	NOM	mortel
.	SENT	.
Ah	INT	ah
!	SENT	!
si	KON	si
je	PRO:PER	je
vous	PRO:PER	vous
suis	VER:pres	suivre|être
cher	ADV	cher
,	PUN	,
ma	DET:POS	mon
Princesse	NOM	princesse
,	PUN	,
vivez	VER:pres	vivre
.	SENT	.
Tout	PRO:IND	tout
est	VER:pres	être
perdu	VER:pper	perdre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
si	KON	si
vous	PRO:PER	vous
ne	ADV	ne
nous	PRO:PER	nous
sauvez	VER:pres	sauver
.	SENT	.
Agamemnon	NAM	Agamemnon
m'	PRO:PER	me
évite	VER:pres	éviter
,	PUN	,
et	KON	et
craignant	VER:ppre	craindre
mon	DET:POS	mon
visage	NOM	visage
,	PUN	,
Il	NAM	Il
me	PRO:PER	me
fait	VER:pres	faire
de	PRP	de
l'	DET:ART	le
autel	NOM	autel
refuser	VER:infi	refuser
le	DET:ART	le
passage	NOM	passage
,	PUN	,
Des	VER:simp	Des
gardes	NOM	garde
,	PUN	,
que	KON	que
lui	PRO:PER	lui
-même	ADJ	même
a	VER:pres	avoir
pris	VER:pper	prendre
soin	NOM	soin
de	PRP	de
placer	VER:infi	placer
,	PUN	,
Nous	PRO:PER	nous
ont	VER:pres	avoir
de	PRP	de
toutes	PRO:IND	tout
parts	NOM	part
défendu	VER:pper	défendre
de	PRP	de
passer	VER:infi	passer
.	SENT	.
Il	PRO:PER	il
me	PRO:PER	me
fuit	VER:pres	fuir
.	SENT	.
Ma	DET:POS	mon
douleur	NOM	douleur
étonne	VER:pres	étonner
son	DET:POS	son
audace	NOM	audace
.	SENT	.
Hé	INT	hé
bien	ADV	bien
!	SENT	!
c'	PRO:DEM	ce
est	VER:pres	être
donc	ADV	donc
à	PRP	à
moi	PRO:PER	moi
de	PRP	de
prendre	VER:infi	prendre
votre	DET:POS	votre
place	NOM	place
.	SENT	.
Il	PRO:PER	il
me	PRO:PER	me
verra	VER:futu	voir
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
je	PRO:PER	je
vais	VER:pres	aller
lui	PRO:PER	lui
parler	VER:infi	parler
.	SENT	.
Ah	INT	ah
!	SENT	!
Madame	NAM	Madame
...	PUN	...
Ah	NAM	Ah
,	PUN	,
Seigneur	NAM	Seigneur
!	SENT	!
Où	PRO:REL	où
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
aller	VER:infi	aller
?	SENT	?
Et	KON	et
que	PRO:REL	que
prétend	VER:pres	prétendre
de	PRP	de
moi	PRO:PER	moi
votre	DET:POS	votre
injuste	ADJ	injuste
prière	NOM	prière
?	SENT	?
Vous	PRO:PER	vous
faudra-t-il	VER:cond	faudra-t-il
toujours	ADV	toujours
combattre	VER:infi	combattre
la	DET:ART	le
première	NUM	premier
?	SENT	?
Quel	PRO:REL	quel
est	VER:pres	être
votre	DET:POS	votre
dessein	NOM	dessein
,	PUN	,
ma	DET:POS	mon
fille	NOM	fille
?	SENT	?
Au	PRP:det	au
nom	NOM	nom
des	PRP:det	du
dieux	NOM	dieu
,	PUN	,
Madame	NAM	Madame
,	PUN	,
retenez	VER:pres	retenir
un	DET:ART	un
amant	NOM	amant
furieux	ADJ	furieux
.	SENT	.
De	PRP	de
ce	PRO:DEM	ce
triste	ADJ	triste
entretien	NOM	entretien
détournons	VER:pres	détourner
les	DET:ART	le
approches	NOM	approche
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
trop	ADV	trop
d'	PRP	de
amertume	NOM	amertume
aigrirait	VER:cond	aigrir
vos	DET:POS	votre
reproches	NOM	reproche
.	SENT	.
Je	PRO:PER	je
sais	VER:pres	savoir
jusqu'	PRP	jusque
où	PRO:REL	où
s'	PRO:PER	se
emporte	VER:pres	emporter
un	DET:ART	un
amant	NOM	amant
irrité	ADJ	irrité
,	PUN	,
Et	VER:ppre	Et
mon	DET:POS	mon
père	NOM	père
est	VER:pres	être
jaloux	ADJ	jaloux
de	PRP	de
son	DET:POS	son
autorité	NOM	autorité
.	SENT	.
On	PRO:PER	on
ne	ADV	ne
connaît	VER:pres	connaître
que	KON	que
trop	ADV	trop
la	DET:ART	le
fierté	NOM	fierté
des	PRP:det	du
Atrides	NAM	Atrides
.	SENT	.
Laissez	VER:pres	laisser
parler	VER:infi	parler
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
des	PRP:det	du
bouches	NOM	bouche
plus	ADV	plus
timides	ADJ	timide
.	SENT	.
Surpris	VER:pper	surprendre
,	PUN	,
n'	ADV	ne
en	PRO:PER	en
doutez	VER:pres	douter
point	ADV	point
,	PUN	,
de	PRP	de
mon	DET:POS	mon
retardement	NOM	retardement
,	PUN	,
Lui	NOM	Lui
-même	ADJ	même
il	PRO:PER	il
me	PRO:PER	me
viendra	VER:futu	venir
chercher	VER:infi	chercher
dans	PRP	dans
un	DET:ART	un
moment	NOM	moment
.	SENT	.
Il	PRO:PER	il
entendra	VER:futu	entendre
gémir	VER:infi	gémir
une	DET:ART	un
mère	NOM	mère
oppressée	VER:pper	oppresser
.	SENT	.
Et	KON	et
que	KON	que
ne	ADV	ne
pourra	VER:futu	pouvoir
point	ADV	point
m'	PRO:PER	me
inspirer	VER:infi	inspirer
la	DET:ART	le
pensée	NOM	pensée
De	VER:futu	De
prévenir	VER:infi	prévenir
les	DET:ART	le
pleurs	NOM	pleur|pleurs
que	PRO:REL	que
vous	PRO:PER	vous
verseriez	VER:cond	verser
tous	PRO:IND	tout
,	PUN	,
D'	ABR	D'
arrêter	VER:infi	arrêter
vos	DET:POS	votre
transports	NOM	transport
,	PUN	,
et	KON	et
de	PRP	de
vivre	VER:infi	vivre
pour	PRP	pour
vous	PRO:PER	vous
?	SENT	?
Enfin	ADV	enfin
vous	PRO:PER	vous
le	PRO:PER	le
voulez	VER:pres	vouloir
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
donc	ADV	donc
vous	PRO:PER	vous
complaire	VER:infi	complaire
.	SENT	.
Donnez	VER:pres	donner
-lui	PRO:PER	lui
l'	DET:ART	le
un	NOM	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
un	DET:ART	un
conseil	NOM	conseil
salutaire	ADJ	salutaire
.	SENT	.
Rappelez	VER:pres	rappeler
sa	DET:POS	son
raison	NOM	raison
,	PUN	,
persuadez-le	VER:pres	persuadez-le
bien	ADV	bien
,	PUN	,
Pour	NAM	Pour
vous	PRO:PER	vous
,	PUN	,
pour	PRP	pour
mon	DET:POS	mon
repos	NOM	repos
,	PUN	,
et	KON	et
surtout	ADV	surtout
pour	PRP	pour
le	PRO:PER	le
sien	PRO:POS	sien
.	SENT	.
Je	PRO:PER	je
perds	VER:pres	perdre
trop	ADV	trop
de	PRP	de
moments	NOM	moment
en	PRP	en
des	PRP:det	du
discours	NOM	discours
frivoles	ADJ	frivole
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
des	PRP:det	du
actions	NOM	action
,	PUN	,
et	KON	et
non	ADV	non
pas	ADV	pas
des	PRP:det	du
paroles	NOM	parole
.	SENT	.
À	PRP	à
Clystemnestre	NAM	Clystemnestre
.	SENT	.
Madame	NOM	Madame
,	PUN	,
à	PRP	à
vous	PRO:PER	vous
servir	VER:infi	servir
je	PRO:PER	je
vais	VER:pres	aller
tout	ADV	tout
disposer	VER:infi	disposer
.	SENT	.
Dans	PRP	dans
votre	DET:POS	votre
appartement	NOM	appartement
allez	VER:pres	aller
vous	PRO:PER	vous
reposer	VER:infi	reposer
.	SENT	.
Votre	DET:POS	votre
fille	NOM	fille
vivra	VER:futu	vivre
,	PUN	,
je	PRO:PER	je
puis	ADV	puis
vous	PRO:PER	vous
le	PRO:PER	le
prédire	VER:infi	prédire
.	SENT	.
Croyez	VER:pres	croire
du	PRP:det	du
moins	ADV	moins
,	PUN	,
croyez	VER:pres	croire
que	KON	que
tant	ADV	tant
que	KON	que
je	PRO:PER	je
respire	VER:pres	respirer
,	PUN	,
Les	DET:ART	le
dieux	NOM	dieu
auront	VER:futu	avoir
en	PRP	en
vain	ADJ	vain
ordonné	VER:pper	ordonner
son	DET:POS	son
trépas	NOM	trépas
;	PUN	;
Cet	NAM	Cet
oracle	NOM	oracle
est	VER:pres	être
plus	ADV	plus
sûr	ADJ	sûr
que	KON	que
celui	PRO:DEM	celui
de	PRP	de
Calchas	NAM	Calchas
.	SENT	.
Ah	INT	ah
!	SENT	!
que	KON	que
me	PRO:PER	me
dites	VER:pres	dire
-vous	PRO:PER	vous
?	SENT	?
Quelle	PRO:REL	quel
étrange	VER:pres	étranger
manie	NOM	manie
Vous	NAM	Vous
peut	VER:pres	pouvoir
faire	VER:infi	faire
envier	VER:infi	envier
le	DET:ART	le
sort	NOM	sort
d'	PRP	de
Iphigénie	NAM	Iphigénie
?	SENT	?
Dans	PRP	dans
une	DET:ART	un
heure	NOM	heure
elle	PRO:PER	elle
expire	VER:pres	expirer
;	PUN	;
et	KON	et
jamais	ADV	jamais
,	PUN	,
dites	VER:pres	dire
-vous	PRO:PER	vous
,	PUN	,
Vos	NOM	Vos
yeux	NOM	œil
de	PRP	de
son	DET:POS	son
bonheur	NOM	bonheur
ne	ADV	ne
furent	VER:simp	être
plus	ADV	plus
jaloux	ADJ	jaloux
.	SENT	.
Qui	PRO:REL	qui
le	PRO:PER	le
croira	VER:futu	croire
,	PUN	,
Madame	NAM	Madame
?	SENT	?
Et	KON	et
quel	PRO:REL	quel
coeur	NOM	cœur
si	ADV	si
farouche	ADJ	farouche
...	PUN	...
Jamais	VER:impf	Jamais
rien	ADV	rien
de	PRP	de
plus	ADV	plus
vrai	ADJ	vrai
n'	ADV	ne
est	VER:pres	être
sorti	VER:pper	sortir
de	PRP	de
ma	DET:POS	mon
bouche	NOM	bouche
.	SENT	.
Jamais	ADV	jamais
de	PRP	de
tant	ADV	tant
de	PRP	de
soins	NOM	soin
mon	DET:POS	mon
esprit	NOM	esprit
agité	VER:pper	agiter
Ne	NAM	Ne
porta	VER:simp	porter
plus	ADV	plus
d'	PRP	de
envie	NOM	envie
à	PRP	à
sa	DET:POS	son
félicité	NOM	félicité
.	SENT	.
Favorables	ADJ	favorable
périls	NOM	péril
!	SENT	!
espérance	NOM	espérance
inutile	ADJ	inutile
!	SENT	!
N'	ADV	ne
as	VER:pres	avoir
-tu	PRO:PER	tu
pas	ADV	pas
vu	VER:pper	voir
sa	DET:POS	son
gloire	NOM	gloire
,	PUN	,
et	KON	et
le	DET:ART	le
trouble	NOM	trouble
d'	PRP	de
Achille	NAM	Achille
?	SENT	?
J'	PRO:PER	je
en	PRO:PER	en
ai	VER:pres	avoir
vu	VER:pper	voir
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
ai	VER:pres	avoir
fui	VER:pper	fuir
les	DET:ART	le
signes	NOM	signe
trop	ADV	trop
certains	ADJ	certain
.	SENT	.
Ce	PRO:DEM	ce
héros	NOM	héro|héros
si	ADV	si
terrible	ADJ	terrible
au	PRP:det	au
reste	NOM	reste
des	PRP:det	du
humains	NOM	humain
,	PUN	,
Qui	NAM	Qui
ne	ADV	ne
connaît	VER:pres	connaître
de	PRP	de
pleurs	NOM	pleur|pleurs
que	KON	que
ceux	PRO:DEM	celui
qu'	PRO:REL	que
il	PRO:PER	il
fait	VER:pres	faire
répandre	VER:infi	répandre
,	PUN	,
Qui	NAM	Qui
s'	PRO:PER	se
endurcit	VER:pres	endurcir
contre	PRP	contre
eux	PRO:PER	eux
dès	PRP	dès
l'	DET:ART	le
âge	NOM	âge
le	DET:ART	le
plus	ADV	plus
tendre	ADJ	tendre
,	PUN	,
Et	NOM	Et
qui	PRO:REL	qui
,	PUN	,
si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
nous	PRO:PER	nous
fait	VER:pres	faire
un	DET:ART	un
fidèle	ADJ	fidèle
discours	NOM	discours
,	PUN	,
Suça	VER:simp	sucer
même	ADV	même
le	DET:ART	le
sang	NOM	sang
des	PRP:det	du
lions	NOM	lion
et	KON	et
des	PRP:det	du
ours	NOM	ours
,	PUN	,
Pour	NAM	Pour
elle	PRO:PER	elle
de	PRP	de
la	DET:ART	le
crainte	NOM	crainte
a	VER:pres	avoir
fait	VER:pper	faire
l'	DET:ART	le
apprentissage	NOM	apprentissage
:	PUN	:
Elle	PRO:PER	elle
l'	PRO:PER	la|le
a	VER:pres	avoir
vu	VER:pper	voir
pleurer	VER:infi	pleurer
et	KON	et
changer	VER:infi	changer
de	PRP	de
visage	NOM	visage
.	SENT	.
Et	KON	et
tu	PRO:PER	tu
la	PRO:PER	la
plains	VER:pres	plaindre
,	PUN	,
Doris	NAM	Doris
?	SENT	?
Par	PRP	par
combien	ADV	combien
de	PRP	de
malheurs	NOM	malheur
Ne	VER:subi	Ne
lui	PRO:PER	lui
voudrais	VER:cond	vouloir
-je	PRO:PER	je
point	ADV	point
disputer	VER:infi	disputer
de	PRP	de
tels	PRO:DEM	tel
pleurs	NOM	pleur|pleurs
?	SENT	?
Quand	KON	quand
je	PRO:PER	je
devrais	VER:cond	devoir
comme	ADV	comme
elle	PRO:PER	elle
expirer	VER:infi	expirer
dans	PRP	dans
une	DET:ART	un
heure	NOM	heure
...	PUN	...
Mais	NAM	Mais
que	KON	que
dis	VER:pres	dire
-je	PRO:PER	je
,	PUN	,
expirer	VER:infi	expirer
?	SENT	?
Ne	ADV	ne
crois	VER:pres	croire
pas	ADV	pas
qu'	KON	que
elle	PRO:PER	elle
meure	VER:subp	mourir
.	SENT	.
Dans	PRP	dans
un	DET:ART	un
lâche	ADJ	lâche
sommeil	NOM	sommeil
crois	VER:pres	croire
-tu	PRO:PER	tu
qu'	ADV	qu'
enseveli	VER:pper	ensevelir
Achille	NAM	Achille
aura	VER:futu	avoir
pour	KON	pour
elle	PRO:PER	elle
impunément	ADV	impunément
pâli	VER:pper	pâlir
?	SENT	?
Achille	NOM	achille
à	PRP	à
son	DET:POS	son
malheur	NOM	malheur
saura	VER:futu	savoir
bien	ADV	bien
mettre	VER:infi	mettre
obstacle	NOM	obstacle
.	SENT	.
Tu	PRO:PER	tu
verras	VER:futu	voir
que	KON	que
les	DET:ART	le
dieux	NOM	dieu
n'	ADV	ne
ont	VER:pres	avoir
dicté	VER:pper	dicter
cet	PRO:DEM	ce
oracle	NOM	oracle
Que	VER:futu	Que
pour	PRP	pour
croître	VER:infi	croître
à	PRP	à
la	DET:ART	le
fois	NOM	foi|fois
sa	DET:POS	son
gloire	NOM	gloire
et	KON	et
mon	DET:POS	mon
tourment	NOM	tourment
,	PUN	,
Et	VER:simp	Et
la	PRO:PER	la
rendre	VER:infi	rendre
plus	ADV	plus
belle	ADJ	beau
aux	PRP:det	au
yeux	NOM	œil
de	PRP	de
son	DET:POS	son
amant	NOM	amant
.	SENT	.
Hé	INT	hé
quoi	PRO	quoi
!	SENT	!
ne	ADV	ne
vois	VER:pres	voir
-tu	PRO:PER	tu
pas	ADV	pas
tout	PRO:IND	tout
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
fait	VER:pres	faire
pour	PRP	pour
elle	PRO:PER	elle
?	SENT	?
On	PRO:PER	on
supprime	VER:pres	supprimer
des	PRP:det	du
dieux	NOM	dieu
la	DET:ART	le
sentence	NOM	sentence
mortelle	ADJ	mortel
;	PUN	;
Et	NOM	Et
quoique	KON	quoique
le	DET:ART	le
bûcher	NOM	bûcher
soit	VER:subp	être
déjà	ADV	déjà
préparé	VER:pper	préparer
,	PUN	,
Le	DET:ART	le
nom	NOM	nom
de	PRP	de
la	DET:ART	le
victime	NOM	victime
est	VER:pres	être
encore	ADV	encore
ignoré	VER:pper	ignorer
.	SENT	.
Tout	PRO:IND	tout
le	DET:ART	le
camp	NOM	camp
n'	ADV	ne
en	PRO:PER	en
sait	VER:pres	savoir
rien	ADV	rien
.	SENT	.
Doris	NOM	doris
,	PUN	,
à	PRP	à
ce	PRO:DEM	ce
silence	NOM	silence
Ne	ADJ	Ne
reconnais	VER:pres	reconnaître
-tu	PRO:PER	tu
pas	ADV	pas
un	DET:ART	un
père	NOM	père
qui	PRO:REL	qui
balance	VER:pres	balancer
?	SENT	?
Et	KON	et
que	PRO:REL	que
fera-t-il	VER:cond	fera-t-il
donc	ADV	donc
?	SENT	?
Quel	PRO:REL	quel
courage	NOM	courage
endurci	VER:pper	endurcir
Soutiendrait	VER:impf	Soutiendrait
les	DET:ART	le
assauts	NOM	assaut
qu'	PRO:REL	que
on	PRO:PER	on
lui	PRO:PER	lui
prépare	VER:pres	préparer
ici	ADV	ici
?	SENT	?
Une	DET:ART	un
mère	NOM	mère
en	PRP	en
fureur	NOM	fureur
,	PUN	,
les	DET:ART	le
larmes	NOM	larme
d'	PRP	de
une	DET:ART	un
fille	NOM	fille
,	PUN	,
Les	DET:ART	le
cris	NOM	cri
,	PUN	,
le	DET:ART	le
désespoir	NOM	désespoir
de	PRP	de
toute	PRO:IND	tout
une	DET:ART	un
famille	NOM	famille
,	PUN	,
Le	DET:ART	le
sang	NOM	sang
à	PRP	à
ces	PRO:DEM	ce
objets	NOM	objet
facile	ADJ	facile
à	PRP	à
s'	PRO:PER	se
ébranler	VER:infi	ébranler
,	PUN	,
Achille	NAM	Achille
menaçant	VER:ppre	menacer
tout	ADV	tout
prêt	ADJ	prêt
à	PRP	à
l'	PRO:PER	la|le
accabler	VER:infi	accabler
.	SENT	.
Non	ADV	non
,	PUN	,
te	PRO:PER	te
dis	VER:pres	dire
-je	PRO:PER	je
,	PUN	,
les	DET:ART	le
dieux	NOM	dieu
l'	PRO:PER	la|le
ont	VER:pres	avoir
en	PRP	en
vain	ADJ	vain
condamnée	VER:pper	condamner
.	SENT	.
Je	PRO:PER	je
suis	VER:pres	suivre|être
,	PUN	,
et	KON	et
je	PRO:PER	je
serai	VER:futu	être
la	DET:ART	le
seule	ADJ	seul
infortunée	ADJ	infortuné
.	SENT	.
Ah	INT	ah
!	SENT	!
si	KON	si
je	PRO:PER	je
m'	PRO:PER	me
en	PRO:PER	en
croyais	VER:impf	croire
!	SENT	!
Quoi	PRO	quoi
!	SENT	!
que	KON	que
méditez	VER:pres	méditer
-vous	PRO:PER	vous
?	SENT	?
Je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
qui	PRO	qui
m'	PRO:PER	me
arrête	VER:pres	arrêter
et	KON	et
retient	VER:pres	retenir
mon	DET:POS	mon
courroux	NOM	courroux
,	PUN	,
Que	VER:pper	Que
par	PRP	par
un	DET:ART	un
prompt	ADJ	prompt
avis	NOM	avis
de	PRP	de
tout	PRO:IND	tout
ce	PRO:DEM	ce
qui	PRO:REL	qui
se	PRO:PER	se
passe	VER:pres	passer
Je	PRO:PER	je
ne	ADV	ne
coure	VER:subp	courir
des	PRP:det	du
dieux	NOM	dieu
divulguer	VER:infi	divulguer
la	DET:ART	le
menace	NOM	menace
,	PUN	,
Et	VER:simp	Et
publier	VER:infi	publier
partout	ADV	partout
les	DET:ART	le
complots	NOM	complot
criminels	ADJ	criminel
,	PUN	,
Qu'	NAM	Qu'
on	PRO:PER	on
fait	VER:pres	faire
ici	ADV	ici
contre	PRP	contre
eux	PRO:PER	eux
et	KON	et
contre	PRP	contre
leurs	DET:POS	leur
autels	NOM	autel
.	SENT	.
Ah	INT	ah
!	SENT	!
quel	PRO:REL	quel
dessein	NOM	dessein
,	PUN	,
Madame	NAM	Madame
!	SENT	!
Ah	INT	ah
!	SENT	!
Doris	NOM	doris
,	PUN	,
quelle	PRO:REL	quel
joie	NOM	joie
!	SENT	!
Que	KON	que
d'	PRP	de
encens	NOM	encens
brûlerait	VER:cond	brûler
dans	PRP	dans
les	DET:ART	le
temples	NOM	temple
de	PRP	de
Troie	NAM	Troie
!	SENT	!
Si	KON	si
troublant	VER:ppre	troubler
tous	PRO:IND	tout
les	DET:ART	le
Grecs	NAM	Grecs
,	PUN	,
et	KON	et
vengeant	VER:ppre	venger
ma	DET:POS	mon
prison	NOM	prison
,	PUN	,
Je	PRO:PER	je
pouvais	VER:impf	pouvoir
contre	PRP	contre
Achille	NAM	Achille
armer	VER:infi	armer
Agamemnon	NAM	Agamemnon
;	PUN	;
Si	VER:ppre	Si
leur	DET:POS	leur
haine	NOM	haine
,	PUN	,
de	PRP	de
Troie	NAM	Troie
oubliant	VER:ppre	oublier
la	DET:ART	le
querelle	NOM	querelle
,	PUN	,
Tournait	VER:impf	tourner
contre	PRP	contre
eux	PRO:PER	eux
le	DET:ART	le
fer	NOM	fer
qu'	PRO:REL	que
ils	PRO:PER	il
aiguisent	VER:pres	aiguiser
contre	PRP	contre
elle	PRO:PER	elle
,	PUN	,
Et	NOM	Et
si	KON	si
de	PRP	de
tout	PRO:IND	tout
le	DET:ART	le
camp	NOM	camp
mes	DET:POS	mon
avis	NOM	avis
dangereux	ADJ	dangereux
,	PUN	,
Faisaient	VER:impf	faire
à	PRP	à
ma	DET:POS	mon
patrie	NOM	patrie
un	DET:ART	un
sacrifice	NOM	sacrifice
heureux	ADJ	heureux
.	SENT	.
J'	PRO:PER	je
entends	VER:pres	entendre
du	PRP:det	du
bruit	NOM	bruit
,	PUN	,
on	PRO:PER	on
vient	VER:pres	venir
,	PUN	,
Clystemnestre	NAM	Clystemnestre
s'	PRO:PER	se
avance	VER:pres	avancer
.	SENT	.
Remettez	VER:pres	remettre
-vous	PRO:PER	vous
,	PUN	,
Madame	NAM	Madame
,	PUN	,
ou	KON	ou
fuyez	VER:pres	fuir
sa	DET:POS	son
présence	NOM	présence
.	SENT	.
Rentrons	VER:pres	rentrer
.	SENT	.
Et	KON	et
pour	PRP	pour
troubler	VER:infi	troubler
un	DET:ART	un
hymen	NOM	hymen
odieux	ADJ	odieux
,	PUN	,
Consultons	VER:pres	consulter
des	PRP:det	du
fureurs	NOM	fureur
qu'	PRO:REL	que
autorisent	VER:pres	autoriser
les	DET:ART	le
dieux	NOM	dieu
.	SENT	.
Ægine	NOM	Ægine
,	PUN	,
tu	PRO:PER	tu
le	PRO:PER	le
vois	VER:pres	voir
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
je	PRO:PER	je
la	PRO:PER	la
fuie	VER:subp	fuir
.	SENT	.
Loin	ADV	loin
que	KON	que
ma	DET:POS	mon
fille	NOM	fille
pleure	VER:pres	pleurer
,	PUN	,
et	KON	et
tremble	VER:pres	trembler
pour	PRP	pour
sa	DET:POS	son
vie	NOM	vie
,	PUN	,
Elle	NAM	Elle
excuse	VER:pres	excuser
son	DET:POS	son
père	NOM	père
,	PUN	,
et	KON	et
veut	VER:pres	vouloir
que	KON	que
ma	DET:POS	mon
douleur	NOM	douleur
Respecte	VER:pres	respecter
encor	ADV	encor
la	DET:ART	le
main	NOM	main
qui	PRO:REL	qui
lui	PRO:PER	lui
perce	VER:pres	percer
le	DET:ART	le
coeur	NOM	cœur
.	SENT	.
Ô	INT	ô
constance	NOM	constance
!	SENT	!
ô	INT	ô
respect	NOM	respect
!	SENT	!
Pour	PRP	pour
prix	NOM	prix
de	PRP	de
sa	DET:POS	son
tendresse	NOM	tendresse
Le	DET:ART	le
barbare	NOM	barbare
à	PRP	à
l'	DET:ART	le
autel	NOM	autel
se	PRO:PER	se
plaint	VER:pres	plaindre
de	PRP	de
sa	DET:POS	son
paresse	NOM	paresse
.	SENT	.
Je	PRO:PER	je
l'	PRO:PER	la|le
attends	VER:pres	attendre
.	SENT	.
Il	PRO:PER	il
viendra	VER:futu	venir
m'	PRO:PER	me
en	PRO:PER	en
demander	VER:infi	demander
raison	NOM	raison
,	PUN	,
Et	NAM	Et
croit	VER:pres	croire
pouvoir	VER:infi	pouvoir
encor	ADV	encor
cacher	VER:infi	cacher
sa	DET:POS	son
trahison	NOM	trahison
.	SENT	.
Il	PRO:PER	il
vient	VER:pres	venir
.	SENT	.
Sans	PRP	sans
éclater	VER:infi	éclater
contre	PRP	contre
son	DET:POS	son
injustice	NOM	injustice
,	PUN	,
Voyons	VER:pres	voir
s'	PRO:PER	se
il	PRO:PER	il
soutiendra	VER:futu	soutenir
son	DET:POS	son
indigne	ADJ	indigne
artifice	NOM	artifice
.	SENT	.
Que	KON	que
faites	VER:pres	faire
-vous	PRO:PER	vous
,	PUN	,
Madame	NAM	Madame
?	SENT	?
Et	KON	et
d'	PRP	de
où	PRO:REL	où
vient	VER:pres	venir
que	ADV	que
ces	PRO:DEM	ce
lieux	NOM	lieu
N'	ADJ	N'
offrent	VER:pres	offrir
point	ADV	point
avec	PRP	avec
vous	PRO:PER	vous
votre	DET:POS	votre
fille	NOM	fille
à	PRP	à
mes	DET:POS	mon
yeux	NOM	œil
?	SENT	?
Mes	DET:POS	mon
ordres	NOM	ordre
par	PRP	par
Arcas	NAM	Arcas
vous	PRO:PER	vous
l'	PRO:PER	la|le
avaient	VER:impf	avoir
demandée	VER:pper	demander
