Oui	INT	oui
toujours	ADV	toujours
qu'	KON	que
un	DET:ART	un
pareil	ADJ	pareil
changement	NOM	changement
Sous	VER:subi	Sous
le	DET:ART	le
faux	ADJ	faux
nom	NOM	nom
du	PRP:det	du
frère	NOM	frère
épargnerait	VER:cond	épargner
l'	DET:ART	le
Amant	NAM	Amant
.	SENT	.
D'	PRP	de
un	DET:ART	un
amour	NOM	amour
plus	ADV	plus
aveugle	ADJ	aveugle
il	PRO:PER	il
porterait	VER:cond	porter
la	DET:ART	le
tache	NOM	tache
.	SENT	.
Qu'	KON	que
à	PRP	à
braver	VER:infi	braver
nos	DET:POS	notre
tyrans	NOM	tyran
tout	ADV	tout
votre	DET:POS	votre
soin	NOM	soin
s'	PRO:PER	se
attache	VER:pres	attacher
,	PUN	,
Et	NOM	Et
sans	PRP	sans
me	PRO:PER	me
découvrir	VER:infi	découvrir
ni	KON	ni
donner	VER:infi	donner
votre	DET:POS	votre
foi	NOM	foi
,	PUN	,
Embarrassez	VER:pres	embarrasser
ensemble	ADV	ensemble
Androclide	NAM	Androclide
et	KON	et
le	DET:ART	le
Roi	NOM	roi
.	SENT	.
À	PRP	à
ne	ADV	ne
la	DET:ART	le
donner	VER:infi	donner
pas	ADV	pas
votre	DET:POS	votre
perte	NOM	perte
est	VER:pres	être
certaine	ADJ	certain
.	SENT	.
Vous	PRO:PER	vous
,	PUN	,
épouser	VER:infi	épouser
pour	PRP	pour
moi	PRO:PER	moi
l'	DET:ART	le
objet	NOM	objet
de	PRP	de
votre	DET:POS	votre
haine	NOM	haine
!	SENT	!
Ah	INT	ah
plutôt	ADV	plutôt
...	PUN	...
S'	NAM	S'
il	PRO:PER	il
faut	VER:pres	falloir
voir	VER:infi	voir
votre	DET:POS	votre
Couronne	NAM	Couronne
ailleurs	ADV	ailleurs
,	PUN	,
Du	VER:simp	Du
moins	ADV	moins
vos	DET:POS	votre
jours	NOM	jour
sauvés	VER:pper	sauver
flatteront	VER:futu	flatter
mes	DET:POS	mon
malheurs	NOM	malheur
.	SENT	.
Pour	PRP	pour
suivre	VER:infi	suivre
mon	DET:POS	mon
devoir	NOM	devoir
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
rien	ADV	rien
qui	PRO:REL	qui
m'	PRO:PER	me
étonne	VER:pres	étonner
.	SENT	.
Vivez	VER:pres	vivre
pour	PRP	pour
Hippias	NAM	Hippias
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
moi	PRO:PER	moi
qui	PRO:REL	qui
vous	PRO:PER	vous
l'	PRO:PER	la|le
ordonne	VER:pres	ordonner
;	PUN	;
On	NAM	On
me	PRO:PER	me
croit	VER:pres	croire
votre	DET:POS	votre
Amour	NAM	Amour
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
dois	VER:pres	devoir
garder	VER:infi	garder
le	DET:ART	le
nom	NOM	nom
.	SENT	.
Laisser	VER:infi	laisser
à	PRP	à
la	DET:ART	le
Princesse	NOM	princesse
un	DET:ART	un
si	ADV	si
cruel	ADJ	cruel
soupçon	NOM	soupçon
!	SENT	!
Le	DET:ART	le
temps	NOM	temps
pour	PRP	pour
l'	PRO:PER	la|le
éclaircir	VER:infi	éclaircir
n'	ADV	ne
aura	VER:futu	avoir
que	KON	que
trop	ADV	trop
de	PRP	de
force	NOM	force
.	SENT	.
Mon	DET:POS	mon
coeur	NOM	cœur
ne	ADV	ne
goûte	VER:pres	goûter
point	ADV	point
cette	PRO:DEM	ce
amoureuse	ADJ	amoureux
amorce	NOM	amorce
,	PUN	,
Et	NOM	Et
loin	ADV	loin
...	PUN	...
C'	NAM	C'
est	VER:pres	être
trop	ADV	trop
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
je	PRO:PER	je
vais	VER:pres	aller
trouver	VER:infi	trouver
le	DET:ART	le
Roi	NOM	roi
.	SENT	.
Mais	KON	mais
que	KON	que
lui	PRO:PER	lui
direz	VER:futu	dire
-vous	PRO:PER	vous
enfin	ADV	enfin
?	SENT	?
Ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
dois	VER:pres	devoir
.	SENT	.
Ne	ADV	ne
cherchez	VER:pres	chercher
point	ADV	point
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
d'	PRP	de
où	ADV	où
mon	DET:POS	mon
chagrin	NOM	chagrin
peut	VER:pres	pouvoir
naître	VER:infi	naître
.	SENT	.
Ma	DET:POS	mon
raison	NOM	raison
se	PRO:PER	se
confond	VER:pres	confondre
à	PRP	à
le	PRO:PER	le
vouloir	VER:infi	vouloir
connaître	VER:infi	connaître
.	SENT	.
Et	KON	et
vos	DET:POS	votre
soupçons	NOM	soupçon
en	PRP	en
vain	ADJ	vain
le	PRO:PER	le
font	VER:pres	faire
être	VER:infi	être
un	DET:ART	un
effet	NOM	effet
Du	VER:futu	Du
vif	ADJ	vif
ressentiment	NOM	ressentiment
de	PRP	de
l'	DET:ART	le
affront	NOM	affront
qu'	PRO:REL	que
on	PRO:PER	on
m'	PRO:PER	me
a	VER:pres	avoir
fait	VER:pper	faire
.	SENT	.
Je	PRO:PER	je
le	PRO:PER	le
regarde	VER:pres	regarder
encor	ADV	encor
avec	PRP	avec
des	PRP:det	du
yeux	NOM	œil
d'	PRP	de
envie	NOM	envie
,	PUN	,
On	VER:subi	On
m'	PRO:PER	me
ôtait	VER:impf	ôter
la	DET:ART	le
Couronne	NAM	Couronne
,	PUN	,
on	PRO:PER	on
menaçait	VER:impf	menacer
ma	DET:POS	mon
vie	NOM	vie
;	PUN	;
Mais	VER:impf	Mais
dans	PRP	dans
tout	ADV	tout
ce	PRO:DEM	ce
péril	NOM	péril
d'	PRP	de
un	DET:ART	un
revers	NOM	revers
éclatant	ADJ	éclatant
,	PUN	,
Étais	VER:impf	être
-je	PRO:PER	je
malheureux	ADJ	malheureux
puisque	KON	puisque
j'	PRO:PER	je
étais	VER:impf	être
content	ADJ	content
?	SENT	?
Non	ADV	non
,	PUN	,
non	ADV	non
,	PUN	,
les	DET:ART	le
tristes	ADJ	triste
biens	NOM	bien
que	KON	que
le	DET:ART	le
sort	NOM	sort
me	PRO:PER	me
redonne	VER:pres	redonner
Ne	NAM	Ne
valent	VER:pres	valoir
point	ADV	point
celui	PRO:DEM	celui
qu'	PRO:REL	que
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
j'	PRO:PER	je
abandonne	VER:pres	abandonner
,	PUN	,
Et	VER:ppre	Et
la	DET:ART	le
mort	NOM	mort
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
m'	PRO:PER	me
ôte	VER:pres	ôter
en	PRP	en
était	VER:impf	être
un	DET:ART	un
plus	ADV	plus
grand	ADJ	grand
Que	NAM	Que
cette	PRO:DEM	ce
liberté	NOM	liberté
que	KON	que
mon	DET:POS	mon
malheur	NOM	malheur
me	PRO:PER	me
rend	VER:pres	rendre
.	SENT	.
Quel	PRO:REL	quel
que	ADV	que
fût	VER:subi	être
ce	PRO:DEM	ce
péril	NOM	péril
où	PRO:REL	où
vous	PRO:PER	vous
trouviez	VER:impf	trouver
des	PRP:det	du
charmes	NOM	charme
,	PUN	,
Si	NAM	Si
j'	PRO:PER	je
ai	VER:pres	avoir
paru	VER:pper	paraître
pour	PRP	pour
vous	PRO:PER	vous
en	PRP	en
prendre	VER:infi	prendre
peu	ADV	peu
d'	PRP	de
alarmes	NOM	alarme
,	PUN	,
J'	NAM	J'
avais	VER:impf	avoir
quelques	PRO:IND	quelque
raisons	NOM	raison
d'	PRP	de
appuyer	VER:infi	appuyer
un	DET:ART	un
refus	NOM	refus
...	PUN	...
Et	VER:simp	Et
ce	PRO:DEM	ce
sont	VER:pres	être
ces	PRO:DEM	ce
raisons	NOM	raison
qui	PRO:REL	qui
ne	ADV	ne
m'	PRO:PER	me
en	PRO:PER	en
laissent	VER:pres	laisser
plus	ADV	plus
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
l'	PRO:PER	la|le
ai	VER:pres	avoir
déjà	ADV	déjà
dit	VER:pper	dire
,	PUN	,
mais	KON	mais
pour	PRP	pour
flatter	VER:infi	flatter
ma	DET:POS	mon
peine	NOM	peine
Souffrez	NAM	Souffrez
que	KON	que
de	PRP	de
nouveau	ADJ	nouveau
ma	DET:POS	mon
douleur	NOM	douleur
vous	PRO:PER	vous
l'	PRO:PER	la|le
apprenne	VER:subp	apprendre
,	PUN	,
Et	NOM	Et
que	KON	que
ce	PRO:DEM	ce
triste	ADJ	triste
coeur	NOM	cœur
qu'	PRO:REL	que
abuse	VER:pres	abuser
un	DET:ART	un
faux	ADJ	faux
appas	NOM	appas
Tâche	NAM	Tâche
à	PRP	à
vous	PRO:PER	vous
expliquer	VER:infi	expliquer
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
ne	ADV	ne
comprend	VER:pres	comprendre
pas	ADV	pas
.	SENT	.
Quand	KON	quand
mes	DET:POS	mon
soins	NOM	soin
ont	VER:pres	avoir
du	PRP:det	du
Roi	NOM	roi
favorisé	VER:pper	favoriser
la	DET:ART	le
flamme	NOM	flamme
,	PUN	,
Combattu	NAM	Combattu
,	PUN	,
déchiré	VER:pper	déchirer
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
ai	VER:pres	avoir
frémi	VER:pper	frémir
dans	PRP	dans
l'	DET:ART	le
âme	NOM	âme
,	PUN	,
Et	VER:simp	Et
jamais	ADV	jamais
à	PRP	à
mes	DET:POS	mon
voeux	NOM	vœu
rien	ADV	rien
ne	ADV	ne
parut	VER:simp	paraître
si	ADV	si
doux	ADJ	doux
Que	VER:pper	Que
de	PRP	de
voir	VER:infi	voir
vos	DET:POS	votre
refus	NOM	refus
m'	PRO:PER	me
attirer	VER:infi	attirer
son	DET:POS	son
courroux	NOM	courroux
.	SENT	.
Pour	PRP	pour
lui	PRO:PER	lui
ravir	VER:infi	ravir
l'	DET:ART	le
espoir	NOM	espoir
ma	DET:POS	mon
prison	NOM	prison
m'	PRO:PER	me
était	VER:impf	être
chère	ADJ	cher
,	PUN	,
La	DET:ART	le
mort	NOM	mort
même	ADJ	même
à	PRP	à
ce	PRO:DEM	ce
prix	NOM	prix
n'	ADV	ne
aurait	VER:cond	avoir
pu	VER:pper	pouvoir
me	PRO:PER	me
déplaire	VER:infi	déplaire
,	PUN	,
Et	NOM	Et
cependant	ADV	cependant
,	PUN	,
hélas	INT	hélas
!	SENT	!
Cette	PRO:DEM	ce
ombre	NOM	ombre
de	PRP	de
bonheur	NOM	bonheur
N'	ADJ	N'
a	VER:pres	avoir
fait	VER:pper	faire
qu'	KON	que
accroître	VER:infi	accroître
un	DET:ART	un
mal	NOM	mal
qui	PRO:REL	qui
m'	PRO:PER	me
arrache	VER:pres	arracher
le	DET:ART	le
coeur	NOM	cœur
,	PUN	,
Que	VER:simp	Que
plonger	VER:infi	plonger
ma	DET:POS	mon
raison	NOM	raison
dans	PRP	dans
un	DET:ART	un
plus	ADV	plus
noir	ADJ	noir
abîme	NOM	abîme
.	SENT	.
L'	DET:ART	le
hymen	NOM	hymen
où	PRO:REL	où
je	PRO:PER	je
m'	PRO:PER	me
apprête	VER:pres	apprêter
en	PRO:PER	en
expiera	VER:futu	expier
le	DET:ART	le
crime	NOM	crime
,	PUN	,
Et	NOM	Et
quand	KON	quand
je	PRO:PER	je
hais	VER:pres	haïr
le	DET:ART	le
Roi	NOM	roi
,	PUN	,
l'	PRO:PER	la|le
accepter	VER:infi	accepter
pour	PRP	pour
Époux	NOM	époux
...	PUN	...
Ah	NAM	Ah
,	PUN	,
sans	PRP	sans
rien	ADV	rien
éclaircir	VER:infi	éclaircir
que	KON	que
ne	ADV	ne
l'	PRO:PER	la|le
épousiez	VER:impf	épouser
-vous	PRO:PER	vous
!	SENT	!
Si	KON	si
toujours	ADV	toujours
ma	DET:POS	mon
disgrâce	NOM	disgrâce
en	PRO:PER	en
eût	VER:subi	avoir
été	VER:pper	être
mortelle	ADJ	mortel
,	PUN	,
Vous	NAM	Vous
m'	PRO:PER	me
auriez	VER:cond	avoir
épargné	VER:pper	épargner
du	PRP:det	du
moins	ADV	moins
la	DET:ART	le
plus	ADV	plus
cruelle	ADJ	cruel
,	PUN	,
Et	VER:subi	Et
j'	PRO:PER	je
aurais	VER:cond	avoir
eu	VER:pper	avoir
la	DET:ART	le
joie	NOM	joie
,	PUN	,
en	PRP	en
renonçant	VER:ppre	renoncer
au	PRP:det	au
jour	NOM	jour
,	PUN	,
De	VER:simp	De
croire	VER:infi	croire
votre	DET:POS	votre
coeur	NOM	cœur
insensible	ADJ	insensible
à	PRP	à
l'	DET:ART	le
amour	NOM	amour
.	SENT	.
Mais	KON	mais
pour	PRP	pour
comble	NOM	comble
de	PRP	de
maux	NOM	mal
on	PRO:PER	on
me	PRO:PER	me
force	VER:pres	forcer
à	PRP	à
connaître	VER:infi	connaître
Qu'	NAM	Qu'
Hippias	VER:simp	Hippias
de	PRP	de
ce	PRO:DEM	ce
coeur	NOM	cœur
a	VER:pres	avoir
su	VER:pper	savoir
se	PRO:PER	se
rendre	VER:infi	rendre
maître	NOM	maître
,	PUN	,
Que	VER:ppre	Que
l'	DET:ART	le
hymen	NOM	hymen
dont	PRO:REL	dont
l'	DET:ART	le
horreur	NOM	horreur
faisait	VER:impf	faire
trembler	VER:infi	trembler
vos	DET:POS	votre
voeux	NOM	vœu
,	PUN	,
Quand	NAM	Quand
vous	PRO:PER	vous
craignez	VER:pres	craindre
pour	PRP	pour
lui	PRO:PER	lui
,	PUN	,
n'	ADV	ne
a	VER:pres	avoir
rien	ADV	rien
pour	PRP	pour
vous	PRO:PER	vous
d'	PRP	de
affreux	ADJ	affreux
Qu'	NOM	Qu'
à	PRP	à
quelque	PRO:IND	quelque
excès	NOM	excès
d'	PRP	de
ennuis	NOM	ennui
...	PUN	...
Vous	NAM	Vous
avez	VER:pres	avoir
lieu	NOM	lieu
de	PRP	de
croire	VER:infi	croire
Que	VER:futu	Que
le	DET:ART	le
sang	NOM	sang
a	VER:pres	avoir
dû	VER:pper	devoir
seul	NOM	seul
intéresser	VER:infi	intéresser
ma	DET:POS	mon
gloire	NOM	gloire
,	PUN	,
Qu'	NOM	Qu'
avoir	VER:infi	avoir
livré	VER:pper	livrer
le	DET:ART	le
vôtre	PRO:POS	vôtre
à	PRP	à
ce	PRO:DEM	ce
brûlant	ADJ	brûlant
courroux	NOM	courroux
...	PUN	...
Non	NAM	Non
,	PUN	,
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
point	ADV	point
par	PRP	par
là	ADV	là
que	KON	que
je	PRO:PER	je
me	PRO:PER	me
plains	VER:pres	plaindre
de	PRP	de
vous	PRO:PER	vous
.	SENT	.
Contre	PRP	contre
moi	PRO:PER	moi
du	PRP:det	du
tyran	NOM	tyran
rallumez	VER:pres	rallumer
la	DET:ART	le
colère	NOM	colère
,	PUN	,
Pour	NAM	Pour
vivre	VER:infi	vivre
toute	PRO:IND	tout
à	PRP	à
vous	PRO:PER	vous
laissez	VER:pres	laisser
périr	VER:infi	périr
un	DET:ART	un
frère	NOM	frère
,	PUN	,
Abandonnez	VER:pres	abandonner
ce	PRO:DEM	ce
sang	NOM	sang
qu'	PRO:REL	que
il	PRO:PER	il
voulait	VER:impf	vouloir
s'	PRO:PER	se
immoler	VER:infi	immoler
;	PUN	;
Pour	NAM	Pour
vous	PRO:PER	vous
avec	PRP	avec
plaisir	NOM	plaisir
je	PRO:PER	je
le	PRO:PER	le
verrai	VER:futu	voir
couler	VER:infi	couler
.	SENT	.
Mais	KON	mais
pour	PRP	pour
remettre	VER:infi	remettre
un	DET:ART	un
peu	ADV	peu
ma	DET:POS	mon
constance	NOM	constance
abattue	VER:pper	abattre
N'	ADJ	N'
aimez	VER:pres	aimer
point	ADV	point
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
se	PRO:PER	se
peut	VER:pres	pouvoir
;	PUN	;
c'	PRO:DEM	ce
est	VER:pres	être
là	ADV	là
ce	PRO:DEM	ce
qui	PRO:REL	qui
me	PRO:PER	me
tue	VER:pres	tuer
,	PUN	,
C'	NAM	C'
est	VER:pres	être
de	PRP	de
là	ADV	là
que	KON	que
pour	PRP	pour
moi	PRO:PER	moi
d'	PRP	de
impétueux	ADJ	impétueux
transports	NOM	transport
Pour	NAM	Pour
une	DET:ART	un
seule	ADJ	seul
mort	NOM	mort
font	VER:pres	faire
naître	VER:infi	naître
mille	NUM	mille
morts	NOM	mort
;	PUN	;
Non	NAM	Non
que	KON	que
j'	PRO:PER	je
en	PRO:PER	en
croie	VER:subp	croire
assez	ADV	assez
l'	DET:ART	le
emportement	NOM	emportement
extrême	ADJ	extrême
Pour	NOM	Pour
oser	VER:infi	oser
souhaiter	VER:infi	souhaiter
d'	PRP	de
être	VER:infi	être
aimé	VER:pper	aimer
comme	KON	comme
j'	PRO:PER	je
aime	VER:pres	aimer
.	SENT	.
Peut-être	ADV	peut-être
que	KON	que
pour	KON	pour
vous	PRO:PER	vous
mes	DET:POS	mon
voeux	NOM	vœu
trop	ADV	trop
empressés	VER:pper	empresser
Me	ABR	Me
rendent	VER:pres	rendre
trop	ADV	trop
facile	ADJ	facile
où	PRO:REL	où
vous	PRO:PER	vous
l'	PRO:PER	la|le
êtes	VER:pres	être
assez	ADV	assez
;	PUN	;
Mais	VER:impf	Mais
enfin	ADV	enfin
je	PRO:PER	je
voudrais	VER:cond	vouloir
qu'	KON	que
aucun	PRO:IND	aucun
n'	ADV	ne
eût	VER:subi	avoir
droit	ADV	droit
d'	PRP	de
attendre	VER:infi	attendre
Ce	NAM	Ce
que	KON	que
de	PRP	de
votre	DET:POS	votre
coeur	NOM	cœur
je	PRO:PER	je
renonce	VER:pres	renoncer
à	PRP	à
prétendre	VER:infi	prétendre
,	PUN	,
Et	NOM	Et
que	KON	que
ce	PRO:DEM	ce
coeur	NOM	cœur
jamais	ADV	jamais
,	PUN	,
quoiqu'il	ADJ	quoiqu'il
sut	VER:simp	savoir
tout	ADV	tout
charmer	VER:infi	charmer
,	PUN	,
N'	NOM	N'
aimât	VER:subi	aimer
rien	ADV	rien
au-delà	ADV	au-delà
de	PRP	de
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
peut	VER:pres	pouvoir
m'	PRO:PER	me
aimer	VER:infi	aimer
Vous	NOM	Vous
donnez	VER:pres	donner
votre	DET:POS	votre
main	NOM	main
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Quel	PRO:REL	quel
coup	NOM	coup
de	PRP	de
foudre	NOM	foudre
Quand	NAM	Quand
je	PRO:PER	je
songe	VER:pres	songer
au	PRP:det	au
motif	NOM	motif
qui	PRO:REL	qui
vous	PRO:PER	vous
y	PRO:PER	y
fait	VER:pres	faire
résoudre	VER:infi	résoudre
,	PUN	,
Et	NOM	Et
que	PRO:REL	que
je	PRO:PER	je
vois	VER:pres	voir
l'	DET:ART	le
Amour	NAM	Amour
...	PUN	...
Ne	NAM	Ne
vous	PRO:PER	vous
contraignez	VER:pres	contraindre
pas	ADV	pas
.	SENT	.
Dites	VER:pres	dire
qu'	KON	que
il	PRO:PER	il
me	PRO:PER	me
séduit	VER:pres	séduire
en	PRP	en
faveur	NOM	faveur
d'	PRP	de
Hippias	NAM	Hippias
.	SENT	.
Comme	ADV	comme
fils	NOM	fil|fils
d'	PRP	de
Androclide	NAM	Androclide
il	PRO:PER	il
mérite	VER:pres	mériter
ma	DET:POS	mon
haine	NOM	haine
,	PUN	,
Mais	VER:impf	Mais
je	PRO:PER	je
cède	VER:pres	céder
en	PRP	en
l'	DET:ART	le
aimant	NOM	aimant
à	PRP	à
l'	DET:ART	le
ordre	NOM	ordre
de	PRP	de
la	DET:ART	le
Reine	NAM	Reine
,	PUN	,
Et	VER:simp	Et
vous	PRO:PER	vous
-même	ADJ	même
sans	PRP	sans
doute	NOM	doute
,	PUN	,
à	PRP	à
n'	ADV	ne
y	PRO:PER	y
pas	ADV	pas
obéir	VER:infi	obéir
,	PUN	,
Auriez	VER:cond	avoir
blâmé	VER:pper	blâmer
l'	DET:ART	le
orgueil	NOM	orgueil
qui	PRO:REL	qui
me	PRO:PER	me
l'	PRO:PER	la|le
eût	VER:subi	avoir
fait	VER:pper	faire
trahir	VER:infi	trahir
.	SENT	.
Ah	INT	ah
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
le	PRO:PER	le
faut	VER:pres	falloir
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
règne	VER:pres	régner
sur	PRP	sur
l'	DET:ART	le
Épire	NOM	Épire
,	PUN	,
Mais	NAM	Mais
que	KON	que
de	PRP	de
votre	DET:POS	votre
coeur	NOM	cœur
il	PRO:PER	il
vous	PRO:PER	vous
laisse	VER:pres	laisser
l'	DET:ART	le
Empire	NAM	Empire
.	SENT	.
Ce	PRO:DEM	ce
droit	NOM	droit
seul	ADJ	seul
réservé	ADJ	réservé
soulage	VER:pres	soulager
mon	DET:POS	mon
ennui	NOM	ennui
,	PUN	,
Pourvu	NOM	pourvu
qu'	PRO:REL	que
il	PRO:PER	il
soit	VER:subp	être
à	PRP	à
vous	PRO:PER	vous
,	PUN	,
tout	PRO:IND	tout
le	DET:ART	le
reste	NOM	reste
est	VER:pres	être
à	PRP	à
lui	PRO:PER	lui
,	PUN	,
J'	NAM	J'
y	PRO:PER	y
consens	VER:pres	consentir
,	PUN	,
et	KON	et
mes	DET:POS	mon
voeux	NOM	vœu
...	PUN	...
N'	NAM	N'
en	PRO:PER	en
formez	VER:pres	former
point	ADV	point
,	PUN	,
de	PRP	de
grâce	NOM	grâce
,	PUN	,
Un	ADJ	Un
si	KON	si
faible	ADJ	faible
bonheur	NOM	bonheur
ne	ADV	ne
vaut	VER:pres	valoir
pas	ADV	pas
qu'	KON	que
on	PRO:PER	on
en	PRO:PER	en
fasse	VER:subp	faire
;	PUN	;
Mais	VER:impf	Mais
quoi	PRO	quoi
que	PRO:REL	que
vous	PRO:PER	vous
craigniez	VER:impf	craindre
de	PRP	de
mon	DET:POS	mon
coeur	NOM	cœur
enflammé	VER:pper	enflammer
,	PUN	,
Vous	NOM	Vous
seriez	VER:cond	être
moins	ADV	moins
heureux	ADJ	heureux
s'	PRO:PER	se
il	PRO:PER	il
était	VER:impf	être
moins	ADV	moins
aimé	VER:pper	aimer
.	SENT	.
Vous	PRO:PER	vous
êtes	VER:pres	être
Hippias	NAM	Hippias
.	SENT	.
Androclide	NAM	Androclide
est	VER:pres	être
mon	DET:POS	mon
père	NOM	père
?	SENT	?
Oui	INT	oui
,	PUN	,
vous	PRO:PER	vous
êtes	VER:pres	être
son	DET:POS	son
fils	NOM	fil|fils
,	PUN	,
et	KON	et
son	DET:POS	son
fils	NOM	fil|fils
est	VER:pres	être
mon	DET:POS	mon
frère	NOM	frère
.	SENT	.
Et	KON	et
vous	PRO:PER	vous
croyez	VER:pres	croire
par	PRP	par
là	ADV	là
soulager	VER:infi	soulager
mon	DET:POS	mon
tourment	NOM	tourment
!	SENT	!
Non	ADV	non
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
que	KON	que
trop	ADV	trop
vrai	ADJ	vrai
,	PUN	,
son	DET:POS	son
fils	NOM	fil|fils
est	VER:pres	être
votre	DET:POS	votre
Amant	NAM	Amant
,	PUN	,
Lui	NAM	Lui
-même	ADJ	même
il	PRO:PER	il
en	PRO:PER	en
fait	VER:pres	faire
gloire	NOM	gloire
,	PUN	,
et	KON	et
fier	VER:infi	fier
de	PRP	de
sa	DET:POS	son
disgrâce	NOM	disgrâce
Du	NAM	Du
Roi	NAM	Roi
,	PUN	,
comme	ADV	comme
rival	ADJ	rival
,	PUN	,
il	PRO:PER	il
brave	VER:pres	braver
la	DET:ART	le
menace	NOM	menace
;	PUN	;
J'	NAM	J'
en	PRO:PER	en
viens	VER:pres	venir
d'	PRP	de
être	VER:infi	être
témoin	NOM	témoin
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
mon	DET:POS	mon
désespoir	NOM	désespoir
.	SENT	.
D'	PRP	de
une	DET:ART	un
vertu	NOM	vertu
sublime	ADJ	sublime
admirez	VER:pres	admirer
le	DET:ART	le
pouvoir	NOM	pouvoir
.	SENT	.
Pour	PRP	pour
m'	PRO:PER	me
épargner	VER:infi	épargner
l'	DET:ART	le
horreur	NOM	horreur
d'	PRP	de
un	DET:ART	un
hymen	NOM	hymen
qui	PRO:REL	qui
m'	PRO:PER	me
accable	VER:pres	accabler
Il	NOM	Il
cherche	VER:pres	chercher
,	PUN	,
comme	KON	comme
Amant	NAM	Amant
,	PUN	,
à	PRP	à
se	PRO:PER	se
montrer	VER:infi	montrer
coupable	ADJ	coupable
,	PUN	,
Et	NAM	Et
consent	VER:pres	consentir
à	PRP	à
mourir	VER:infi	mourir
plutôt	ADV	plutôt
que	KON	que
voir	VER:infi	voir
le	DET:ART	le
Roi	NOM	roi
M'	ADJ	M'
arracher	VER:infi	arracher
une	DET:ART	un
main	NOM	main
que	PRO:REL	que
vous	PRO:PER	vous
gardait	VER:impf	garder
ma	DET:POS	mon
foi	NOM	foi
;	PUN	;
Mais	VER:impf	Mais
encore	ADV	encore
une	DET:ART	un
fois	NOM	foi|fois
,	PUN	,
quoi	PRO:REL	quoi
qu'	KON	que
on	PRO:PER	on
vous	PRO:PER	vous
ait	VER:subp	avoir
pu	VER:pper	pouvoir
taire	VER:infi	taire
,	PUN	,
Vous	NAM	Vous
êtes	VER:pres	être
Hippias	NAM	Hippias
,	PUN	,
Hippias	NAM	Hippias
est	VER:pres	être
mon	DET:POS	mon
frère	NOM	frère
.	SENT	.
Du	PRP:det	du
bizarre	ADJ	bizarre
destin	NOM	destin
qui	PRO:REL	qui
fait	VER:pres	faire
ce	PRO:DEM	ce
changement	NOM	changement
Ne	VER:futu	Ne
me	PRO:PER	me
demandez	VER:pres	demander
point	ADV	point
d'	PRP	de
autre	ADJ	autre
éclaircissement	NOM	éclaircissement
.	SENT	.
De	PRP	de
tout	ADV	tout
ce	PRO:DEM	ce
grand	ADJ	grand
secret	NOM	secret
Androclide	NAM	Androclide
est	VER:pres	être
le	DET:ART	le
maître	NOM	maître
,	PUN	,
Et	NAM	Et
quand	KON	quand
sa	DET:POS	son
trahison	NOM	trahison
ose	VER:pres	oser
tout	ADV	tout
méconnaître	VER:infi	méconnaître
,	PUN	,
Si	NAM	Si
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
douter	VER:infi	douter
du	PRP:det	du
rapport	NOM	rapport
d'	PRP	de
une	DET:ART	un
soeur	NOM	sœur
,	PUN	,
Croyez	VER:pres	croire
-en	PRO:PER	en
...	PUN	...
Ah	NAM	Ah
,	PUN	,
Madame	NAM	Madame
,	PUN	,
il	PRO:PER	il
suffit	VER:pres	suffire
de	PRP	de
mon	DET:POS	mon
coeur	NOM	cœur
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
seul	ADJ	seul
que	KON	que
j'	PRO:PER	je
écoute	VER:pres	écouter
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
m'	PRO:PER	me
ose	VER:pres	oser
dire	VER:infi	dire
,	PUN	,
Pour	NOM	Pour
ne	ADV	ne
l'	PRO:PER	la|le
en	PRO:PER	en
croire	VER:infi	croire
pas	ADV	pas
,	PUN	,
a	VER:pres	avoir
sur	PRP	sur
moi	PRO:PER	moi
trop	ADV	trop
d'	PRP	de
empire	NOM	empire
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
m'	PRO:PER	me
étonne	VER:pres	étonner
plus	ADV	plus
